  0.28928602E+01  0.54686825E+01
  0.29043888E+01  0.55627870E+01
  0.29159175E+01  0.56583060E+01
  0.29274461E+01  0.57551447E+01
  0.29389748E+01  0.58532068E+01
  0.29505034E+01  0.59523943E+01
  0.29620321E+01  0.60526087E+01
  0.29735607E+01  0.61537500E+01
  0.29850893E+01  0.62557181E+01
  0.29966180E+01  0.63584125E+01
  0.30081466E+01  0.64617328E+01
  0.30196753E+01  0.65655790E+01
  0.30312039E+01  0.66698518E+01
  0.30427326E+01  0.67744529E+01
  0.30542612E+01  0.68792858E+01
  0.30657899E+01  0.69842554E+01
  0.30773185E+01  0.70892689E+01
  0.30888471E+01  0.71942360E+01
  
  0.00000000E+00  0.10203884E+02
  0.11499645E-01  0.10201883E+02
  0.22999289E-01  0.10195886E+02
  0.34498934E-01  0.10185916E+02
  0.45998578E-01  0.10172007E+02
  0.57498223E-01  0.10154208E+02
  0.68997867E-01  0.10132581E+02
  0.80497512E-01  0.10107197E+02
  0.91997156E-01  0.10078142E+02
  0.10349680E+00  0.10045507E+02
  0.11499645E+00  0.10009394E+02
  0.12649609E+00  0.99699124E+01
  0.13799573E+00  0.99271753E+01
  0.14949538E+00  0.98813027E+01
  0.16099502E+00  0.98324174E+01
  0.17249467E+00  0.97806454E+01
  0.18399431E+00  0.97261144E+01
  0.19549396E+00  0.96689533E+01
  0.20699360E+00  0.96092911E+01
  0.21849325E+00  0.95472569E+01
  0.22999289E+00  0.94829784E+01
  0.24149253E+00  0.94165826E+01
  0.25299218E+00  0.93481942E+01
  0.26449182E+00  0.92779363E+01
  0.27599147E+00  0.92059293E+01
  0.28749111E+00  0.91322916E+01
  0.29899076E+00  0.90571385E+01
  0.31049040E+00  0.89805829E+01
  0.32199005E+00  0.89027348E+01
  0.33348969E+00  0.88237016E+01
  0.34498934E+00  0.87435880E+01
  0.35648898E+00  0.86624961E+01
  0.36798862E+00  0.85805257E+01
  0.37948827E+00  0.84977744E+01
  0.39098791E+00  0.84143377E+01
  0.40248756E+00  0.83303092E+01
  0.41398720E+00  0.82457812E+01
  0.42548685E+00  0.81608444E+01
  0.43698649E+00  0.80755887E+01
  0.44848614E+00  0.79901031E+01
  0.45998578E+00  0.79044762E+01
  0.47148543E+00  0.78187964E+01
  0.48298507E+00  0.77331522E+01
  0.49448471E+00  0.76476325E+01
  0.50598436E+00  0.75623270E+01
  0.51748400E+00  0.74773265E+01
  0.52898365E+00  0.73927232E+01
  0.54048329E+00  0.73086112E+01
  0.55198294E+00  0.72250873E+01
  0.56348258E+00  0.71422509E+01
  0.57498223E+00  0.70602052E+01
  0.58648187E+00  0.69790579E+01
  0.59798151E+00  0.68989217E+01
  0.60948116E+00  0.68199160E+01
  0.62098080E+00  0.67421679E+01
  0.63248045E+00  0.66658136E+01
  0.64398009E+00  0.65910004E+01
  0.65547974E+00  0.65178885E+01
  0.66697938E+00  0.64466538E+01
  0.67847903E+00  0.63774897E+01
  0.68997867E+00  0.63106102E+01
  0.70147832E+00  0.62462520E+01
  0.71297796E+00  0.61846758E+01
  0.72447760E+00  0.61261661E+01
  0.73597725E+00  0.60710283E+01
  0.74747689E+00  0.60195804E+01
  0.75897654E+00  0.59721390E+01
  0.77047618E+00  0.59289956E+01
  0.78197583E+00  0.58903849E+01
  0.79347547E+00  0.58564448E+01
  0.80497512E+00  0.58271760E+01
  0.81647476E+00  0.58024085E+01
  0.82797440E+00  0.57817862E+01
  0.83947405E+00  0.57647782E+01
  0.85097369E+00  0.57507163E+01
  0.86247334E+00  0.57388537E+01
  0.87397298E+00  0.57284352E+01
  0.88547263E+00  0.57187638E+01
  0.89697227E+00  0.57092568E+01
  0.90847192E+00  0.56994804E+01
  0.91997156E+00  0.56891623E+01
  0.93147121E+00  0.56781814E+01
  0.94297085E+00  0.56665422E+01
  0.95447049E+00  0.56543420E+01
  0.96597014E+00  0.56417368E+01
  0.97746978E+00  0.56289131E+01
  0.98896943E+00  0.56160662E+01
  0.10004691E+01  0.56033864E+01
  0.10119687E+01  0.55910497E+01
  0.10234684E+01  0.55792144E+01
  0.10349680E+01  0.55680193E+01
  0.10464677E+01  0.55575844E+01
  0.10579673E+01  0.55480117E+01
  0.10694669E+01  0.55393873E+01
  0.10809666E+01  0.55317827E+01
  0.10924662E+01  0.55252567E+01
  0.11039659E+01  0.55198568E+01
  0.11154655E+01  0.55156200E+01
  0.11269652E+01  0.55125744E+01
  0.11384648E+01  0.55107394E+01
  0.11499645E+01  0.55101266E+01
  0.11499645E+01  0.10203884E+02
  0.11615111E+01  0.10201794E+02
  0.11730577E+01  0.10195531E+02
  0.11846044E+01  0.10185123E+02
  0.11961510E+01  0.10170613E+02
  0.12076977E+01  0.10152060E+02
  0.12192443E+01  0.10129540E+02
  0.12307910E+01  0.10103142E+02
  0.12423376E+01  0.10072966E+02
  0.12538843E+01  0.10039126E+02
  0.12654309E+01  0.10001744E+02
  0.12769776E+01  0.99609511E+01
  0.12885242E+01  0.99168831E+01
  0.13000709E+01  0.98696823E+01
  0.13116175E+01  0.98194942E+01
  0.13231642E+01  0.97664674E+01
  0.13347108E+01  0.97107517E+01
  0.13462575E+01  0.96524979E+01
  0.13578041E+01  0.95918570E+01
  0.13693508E+01  0.95289793E+01
  0.13808974E+01  0.94640146E+01
  0.13924441E+01  0.93971110E+01
  0.14039907E+01  0.93284156E+01
  0.14155374E+01  0.92580734E+01
  0.14270840E+01  0.91862277E+01
  0.14386307E+01  0.91130199E+01
  0.14501773E+01  0.90385890E+01
  0.14617240E+01  0.89630719E+01
  0.14732706E+01  0.88866030E+01
  0.14848173E+01  0.88093141E+01
  0.14963639E+01  0.87313345E+01
  0.15079106E+01  0.86527906E+01
  0.15194572E+01  0.85738059E+01
  0.15310038E+01  0.84945009E+01
  0.15425505E+01  0.84149932E+01
  0.15540971E+01  0.83353972E+01
  0.15656438E+01  0.82558242E+01
  0.15771904E+01  0.81763827E+01
  0.15887371E+01  0.80971779E+01
  0.16002837E+01  0.80183126E+01
  0.16118304E+01  0.79398865E+01
  0.16233770E+01  0.78619972E+01
  0.16349237E+01  0.77847397E+01
  0.16464703E+01  0.77082073E+01
  0.16580170E+01  0.76324912E+01
  0.16695636E+01  0.75576817E+01
  0.16811103E+01  0.74838675E+01
  0.16926569E+01  0.74111370E+01
  0.17042036E+01  0.73395780E+01
  0.17157502E+01  0.72692787E+01
  0.17272969E+01  0.72003276E+01
  0.17388435E+01  0.71328140E+01
  0.17503902E+01  0.70668288E+01
  0.17619368E+01  0.70024644E+01
  0.17734835E+01  0.69398152E+01
  0.17850301E+01  0.68789778E+01
  0.17965768E+01  0.68200508E+01
  0.18081234E+01  0.67631346E+01
  0.18196701E+01  0.67083303E+01
  0.18312167E+01  0.66557382E+01
  0.18427634E+01  0.66054546E+01
  0.18543100E+01  0.65575675E+01
  0.18658567E+01  0.65121484E+01
  0.18774033E+01  0.64692414E+01
  0.18889500E+01  0.64288444E+01
  0.19004966E+01  0.63908828E+01
  0.19120432E+01  0.63551704E+01
  0.19235899E+01  0.63213576E+01
  0.19351365E+01  0.62888755E+01
  0.19466832E+01  0.62569088E+01
  0.19582298E+01  0.62244679E+01
  0.19697765E+01  0.61906259E+01
  0.19813231E+01  0.61548443E+01
  0.19928698E+01  0.61171408E+01
  0.20044164E+01  0.60779607E+01
  0.20159631E+01  0.60379113E+01
  0.20275097E+01  0.59975673E+01
  0.20390564E+01  0.59573951E+01
  0.20506030E+01  0.59177483E+01
  0.20621497E+01  0.58788889E+01
  0.20736963E+01  0.58410111E+01
  0.20852430E+01  0.58042602E+01
  0.20967896E+01  0.57687471E+01
  0.21083363E+01  0.57345576E+01
  0.21198829E+01  0.57017596E+01
  0.21314296E+01  0.56704073E+01
  0.21429762E+01  0.56405444E+01
  0.21545229E+01  0.56122061E+01
  0.21660695E+01  0.55854208E+01
  0.21776162E+01  0.55602108E+01
  0.21891628E+01  0.55365928E+01
  0.22007095E+01  0.55145779E+01
  0.22122561E+01  0.54941722E+01
  0.22238028E+01  0.54753761E+01
  0.22353494E+01  0.54581837E+01
  0.22468961E+01  0.54425827E+01
  0.22584427E+01  0.54285529E+01
  0.22699894E+01  0.54160649E+01
  0.22815360E+01  0.54050786E+01
  0.22930826E+01  0.53955407E+01
  0.23046293E+01  0.53873816E+01
  0.23161759E+01  0.53805112E+01
  0.23277226E+01  0.53748137E+01
  0.23392692E+01  0.53701405E+01
  0.23508159E+01  0.53663012E+01
  0.23623625E+01  0.53630526E+01
  0.23739092E+01  0.53600863E+01
  0.23854558E+01  0.53570164E+01
  0.23970025E+01  0.53533734E+01
  0.24085491E+01  0.53486108E+01
  0.24200958E+01  0.53421379E+01
  0.24316424E+01  0.53333886E+01
  0.24431891E+01  0.53219184E+01
  0.24547357E+01  0.53075014E+01
  0.24662824E+01  0.52901800E+01
  0.24778290E+01  0.52702451E+01
  0.24778290E+01  0.10203884E+02
  0.24893577E+01  0.10204161E+02
  0.25008863E+01  0.10204993E+02
  0.25124150E+01  0.10206378E+02
  0.25239436E+01  0.10208315E+02
  0.25354722E+01  0.10210803E+02
  0.25470009E+01  0.10213840E+02
  0.25585295E+01  0.10217424E+02
  0.25700582E+01  0.10221552E+02
  0.25815868E+01  0.10226220E+02
  0.25931155E+01  0.10231424E+02
  0.26046441E+01  0.10237160E+02
  0.26161727E+01  0.10243422E+02
  0.26277014E+01  0.10250205E+02
  0.26392300E+01  0.10257499E+02
  0.26507587E+01  0.10265294E+02
  0.26622873E+01  0.10273572E+02
  0.26738160E+01  0.10282296E+02
  0.26853446E+01  0.10291341E+02
  0.26968733E+01  0.10299468E+02
  0.27084019E+01  0.10257313E+02
  0.27199305E+01  0.10182082E+02
  0.27314592E+01  0.10104871E+02
  0.27429878E+01  0.10026294E+02
  0.27545165E+01  0.99464711E+01
  0.27660451E+01  0.98654561E+01
  0.27775738E+01  0.97832833E+01
  0.27891024E+01  0.96999769E+01
  0.28006310E+01  0.96155549E+01
  0.28121597E+01  0.95300315E+01
  0.28236883E+01  0.94434180E+01
  0.28352170E+01  0.93557245E+01
  0.28467456E+01  0.92669604E+01
  0.28582743E+01  0.91771350E+01
  0.28698029E+01  0.90862587E+01
  0.28813316E+01  0.89943431E+01
  0.28928602E+01  0.89014019E+01
  0.29043888E+01  0.88074511E+01
  0.29159175E+01  0.87125095E+01
  0.29274461E+01  0.86165993E+01
  0.29389748E+01  0.85197463E+01
  0.29505034E+01  0.84219800E+01
  0.29620321E+01  0.83233340E+01
  0.29735607E+01  0.82238463E+01
  0.29850893E+01  0.81235594E+01
  0.29966180E+01  0.80225201E+01
  0.30081466E+01  0.79207800E+01
  0.30196753E+01  0.78183950E+01
  0.30312039E+01  0.77154257E+01
  0.30427326E+01  0.76119371E+01
  0.30542612E+01  0.75079985E+01
  0.30657899E+01  0.74036833E+01
  0.30773185E+01  0.72990688E+01
  0.30888471E+01  0.71942360E+01
  
  0.00000000E+00  0.10203884E+02
  0.11499645E-01  0.10203363E+02
  0.22999289E-01  0.10201798E+02
  0.34498934E-01  0.10199194E+02
  0.45998578E-01  0.10195552E+02
  0.57498223E-01  0.10190879E+02
  0.68997867E-01  0.10185179E+02
  0.80497512E-01  0.10178460E+02
  0.91997156E-01  0.10170731E+02
  0.10349680E+00  0.10162003E+02
  0.11499645E+00  0.10152285E+02
  0.12649609E+00  0.10141591E+02
  0.13799573E+00  0.10129934E+02
  0.14949538E+00  0.10117328E+02
  0.16099502E+00  0.10103789E+02
  0.17249467E+00  0.10089334E+02
  0.18399431E+00  0.10073979E+02
  0.19549396E+00  0.10057742E+02
  0.20699360E+00  0.10040639E+02
  0.21849325E+00  0.10022684E+02
  0.22999289E+00  0.10003884E+02
  0.24149253E+00  0.99842186E+01
  0.25299218E+00  0.99635395E+01
  0.26449182E+00  0.99398929E+01
  0.27599147E+00  0.98740617E+01
  0.28749111E+00  0.97880073E+01
  0.29899076E+00  0.97009698E+01
  0.31049040E+00  0.96135978E+01
  0.32199005E+00  0.95260642E+01
  0.33348969E+00  0.94384749E+01
  0.34498934E+00  0.93509161E+01
  0.35648898E+00  0.92634655E+01
  0.36798862E+00  0.91761955E+01
  0.37948827E+00  0.90891751E+01
  0.39098791E+00  0.90024703E+01
  0.40248756E+00  0.89161452E+01
  0.41398720E+00  0.88302613E+01
  0.42548685E+00  0.87448787E+01
  0.43698649E+00  0.86600556E+01
  0.44848614E+00  0.85758483E+01
  0.45998578E+00  0.84923119E+01
  0.47148543E+00  0.84094997E+01
  0.48298507E+00  0.83274636E+01
  0.49448471E+00  0.82462543E+01
  0.50598436E+00  0.81659211E+01
  0.51748400E+00  0.80865121E+01
  0.52898365E+00  0.80080744E+01
  0.54048329E+00  0.79306542E+01
  0.55198294E+00  0.78542970E+01
  0.56348258E+00  0.77790478E+01
  0.57498223E+00  0.77049511E+01
  0.58648187E+00  0.76320516E+01
  0.59798151E+00  0.75603939E+01
  0.60948116E+00  0.74900235E+01
  0.62098080E+00  0.74209865E+01
  0.63248045E+00  0.73533305E+01
  0.64398009E+00  0.72871048E+01
  0.65547974E+00  0.72223613E+01
  0.66697938E+00  0.71591547E+01
  0.67847903E+00  0.70975439E+01
  0.68997867E+00  0.70375924E+01
  0.70147832E+00  0.69793697E+01
  0.71297796E+00  0.69229524E+01
  0.72447760E+00  0.68684262E+01
  0.73597725E+00  0.68158870E+01
  0.74747689E+00  0.67654435E+01
  0.75897654E+00  0.67172192E+01
  0.77047618E+00  0.66713551E+01
  0.78197583E+00  0.66280118E+01
  0.79347547E+00  0.65873718E+01
  0.80497512E+00  0.65496407E+01
  0.81647476E+00  0.65150467E+01
  0.82797440E+00  0.64838368E+01
  0.83947405E+00  0.64562698E+01
  0.85097369E+00  0.64326024E+01
  0.86247334E+00  0.64130696E+01
  0.87397298E+00  0.63978591E+01
  0.88547263E+00  0.63870840E+01
  0.89697227E+00  0.63807566E+01
  0.90847192E+00  0.63787730E+01
  0.91997156E+00  0.63809098E+01
  0.93147121E+00  0.63868367E+01
  0.94297085E+00  0.63961392E+01
  0.95447049E+00  0.64083478E+01
  0.96597014E+00  0.64229654E+01
  0.97746978E+00  0.64394903E+01
  0.98896943E+00  0.64574322E+01
  0.10004691E+01  0.64763227E+01
  0.10119687E+01  0.64957198E+01
  0.10234684E+01  0.65152095E+01
  0.10349680E+01  0.65344065E+01
  0.10464677E+01  0.65529524E+01
  0.10579673E+01  0.65705158E+01
  0.10694669E+01  0.65867916E+01
  0.10809666E+01  0.66015023E+01
  0.10924662E+01  0.66143988E+01
  0.11039659E+01  0.66252635E+01
  0.11154655E+01  0.66339122E+01
  0.11269652E+01  0.66401979E+01
  0.11384648E+01  0.66440129E+01
  0.11499645E+01  0.66452917E+01
  0.11499645E+01  0.10203884E+02
  0.11615111E+01  0.10203375E+02
  0.11730577E+01  0.10201847E+02
  0.11846044E+01  0.10199295E+02
  0.11961510E+01  0.10195711E+02
  0.12076977E+01  0.10191082E+02
  0.12192443E+01  0.10185395E+02
  0.12307910E+01  0.10178627E+02
  0.12423376E+01  0.10170753E+02
  0.12538843E+01  0.10161742E+02
  0.12654309E+01  0.10151550E+02
  0.12769776E+01  0.10140125E+02
  0.12885242E+01  0.10127400E+02
  0.13000709E+01  0.10113284E+02
  0.13116175E+01  0.10097656E+02
  0.13231642E+01  0.10080350E+02
  0.13347108E+01  0.10061130E+02
  0.13462575E+01  0.10039654E+02
  0.13578041E+01  0.10015421E+02
  0.13693508E+01  0.99876834E+01
  0.13808974E+01  0.99553647E+01
  0.13924441E+01  0.99170419E+01
  0.14039907E+01  0.98712036E+01
  0.14155374E+01  0.98169158E+01
  0.14270840E+01  0.97544767E+01
  0.14386307E+01  0.96852981E+01
  0.14501773E+01  0.96111479E+01
  0.14617240E+01  0.95335551E+01
  0.14732706E+01  0.94536431E+01
  0.14848173E+01  0.93721868E+01
  0.14963639E+01  0.92897161E+01
  0.15079106E+01  0.92065990E+01
  0.15194572E+01  0.91230980E+01
  0.15310038E+01  0.90394068E+01
  0.15425505E+01  0.89556725E+01
  0.15540971E+01  0.88720108E+01
  0.15656438E+01  0.87885155E+01
  0.15771904E+01  0.87052646E+01
  0.15887371E+01  0.86223250E+01
  0.16002837E+01  0.85397551E+01
  0.16118304E+01  0.84576074E+01
  0.16233770E+01  0.83759297E+01
  0.16349237E+01  0.82947662E+01
  0.16464703E+01  0.82141590E+01
  0.16580170E+01  0.81341477E+01
  0.16695636E+01  0.80547709E+01
  0.16811103E+01  0.79760661E+01
  0.16926569E+01  0.78980701E+01
  0.17042036E+01  0.78208194E+01
  0.17157502E+01  0.77443505E+01
  0.17272969E+01  0.76687000E+01
  0.17388435E+01  0.75939051E+01
  0.17503902E+01  0.75200039E+01
  0.17619368E+01  0.74470358E+01
  0.17734835E+01  0.73750420E+01
  0.17850301E+01  0.73040661E+01
  0.17965768E+01  0.72341552E+01
  0.18081234E+01  0.71653609E+01
  0.18196701E+01  0.70977411E+01
  0.18312167E+01  0.70313621E+01
  0.18427634E+01  0.69663024E+01
  0.18543100E+01  0.69026570E+01
  0.18658567E+01  0.68405450E+01
  0.18774033E+01  0.67801202E+01
  0.18889500E+01  0.67215869E+01
  0.19004966E+01  0.66652247E+01
  0.19120432E+01  0.66114221E+01
  0.19235899E+01  0.65607242E+01
  0.19351365E+01  0.65138808E+01
  0.19466832E+01  0.64718672E+01
  0.19582298E+01  0.64358031E+01
  0.19697765E+01  0.64067090E+01
  0.19813231E+01  0.63851737E+01
  0.19928698E+01  0.63711825E+01
  0.20044164E+01  0.63642445E+01
  0.20159631E+01  0.63636598E+01
  0.20275097E+01  0.63687187E+01
  0.20390564E+01  0.63787847E+01
  0.20506030E+01  0.63933062E+01
  0.20621497E+01  0.64118050E+01
  0.20736963E+01  0.64338593E+01
  0.20852430E+01  0.64590920E+01
  0.20967896E+01  0.64871605E+01
  0.21083363E+01  0.65177481E+01
  0.21198829E+01  0.65505530E+01
  0.21314296E+01  0.65852624E+01
  0.21429762E+01  0.66214677E+01
  0.21545229E+01  0.66581668E+01
  0.21660695E+01  0.66857282E+01
  0.21776162E+01  0.66523973E+01
  0.21891628E+01  0.66008322E+01
  0.22007095E+01  0.65483527E+01
  0.22122561E+01  0.64961672E+01
